IDADE,CAR_STR_ID_CATEGORIA,CAR_STR_ID_TIPO,CAR_DAT_DT_EMISSAO,CAR_DAT_DT_VALIDADE,RENOVACAO
57,B,C,27/01/2022,11/01/2027,0
48,B,C,27/01/2022,12/01/2032,0
55,B,C,27/01/2022,05/01/2027,0
41,B,C,27/01/2022,05/01/2032,0
37,B,C,27/01/2022,11/01/2032,0
36,B,C,27/01/2022,07/01/2032,0
41,B,C,27/01/2022,07/01/2032,0
26,B,C,27/01/2022,11/01/2032,0
31,B,C,27/01/2022,11/01/2032,0
42,B,C,27/01/2022,11/01/2032,0
39,B,C,27/01/2022,11/01/2032,0
34,B,C,27/01/2022,12/01/2032,0
41,B,C,31/01/2022,11/01/2032,0
65,B,C,31/01/2022,14/01/2027,0
27,B,C,31/01/2022,13/01/2032,0
28,B,C,31/01/2022,13/01/2032,0
27,B,C,31/01/2022,13/01/2032,0
60,B,C,31/01/2022,17/01/2027,0
59,B,C,31/01/2022,17/01/2027,0
59,B,C,31/01/2022,14/01/2027,0
37,B,C,31/01/2022,18/01/2032,0
55,B,C,31/01/2022,13/01/2027,0
68,B,C,31/01/2022,17/01/2027,0
36,B,C,31/01/2022,13/01/2032,0
32,B,C,27/01/2022,05/01/2032,0
48,B,C,26/01/2022,04/01/2032,0
74,B,C,25/01/2022,11/01/2025,0
58,B,C,25/01/2022,11/01/2027,0
42,B,C,27/01/2022,12/01/2032,0
32,B,C,26/01/2022,07/01/2032,0
26,B,C,25/01/2022,07/01/2032,0
25,B,C,25/01/2022,12/01/2032,0
70,B,C,25/01/2022,11/01/2027,0
64,B,C,25/01/2022,04/01/2027,0
37,B,C,27/01/2022,07/01/2032,0
41,B,C,27/01/2022,11/01/2032,0
36,B,C,27/01/2022,11/01/2032,0
55,AD,C,27/01/2022,10/01/2027,0
57,B,C,26/01/2022,13/01/2027,0
44,B,C,26/01/2022,18/01/2032,0
44,B,C,26/01/2022,15/01/2032,0
39,B,C,26/01/2022,17/01/2032,0
32,B,C,26/01/2022,19/01/2032,0
47,B,C,26/01/2022,18/01/2032,0
41,B,C,26/01/2022,17/01/2032,0
42,B,C,26/01/2022,19/01/2032,0
57,B,C,27/01/2022,05/01/2027,0
43,AD,C,27/01/2022,19/01/2032,0
31,B,C,27/01/2022,04/01/2032,0
44,B,C,27/01/2022,04/01/2032,0
69,B,C,27/01/2022,18/01/2027,0
43,B,C,27/01/2022,18/01/2032,0
60,B,C,27/01/2022,18/01/2027,0
61,B,C,27/01/2022,04/01/2027,0
54,B,C,31/01/2022,11/01/2027,0
56,B,C,25/01/2022,07/01/2027,0
59,B,C,25/01/2022,06/01/2027,0
58,B,C,25/01/2022,06/01/2027,0
34,B,C,25/01/2022,05/01/2032,0
40,B,C,26/01/2022,07/01/2032,0
42,B,C,26/01/2022,11/01/2032,0
26,B,C,26/01/2022,11/01/2032,0
47,B,C,27/01/2022,11/01/2032,0
41,B,C,27/01/2022,12/01/2032,0
64,B,C,27/01/2022,11/01/2027,0
34,B,C,27/01/2022,06/01/2032,0
56,B,C,27/01/2022,11/01/2027,0
38,B,C,26/01/2022,15/01/2032,0
45,B,C,26/01/2022,15/01/2032,0
39,B,C,26/01/2022,13/01/2032,0
47,B,C,26/01/2022,19/01/2032,0
64,B,C,26/01/2022,15/01/2027,0
31,B,C,26/01/2022,17/01/2032,0
30,B,C,27/01/2022,19/01/2032,0
67,B,C,27/01/2022,18/01/2027,0
31,B,C,27/01/2022,11/01/2032,0
39,B,C,27/01/2022,06/01/2032,0
29,B,C,27/01/2022,11/01/2032,0
46,B,C,27/01/2022,17/01/2032,0
54,B,C,26/01/2022,13/01/2027,0
41,B,C,26/01/2022,13/01/2032,0
30,B,C,26/01/2022,11/01/2032,0
34,B,C,27/01/2022,08/01/2032,0
26,B,C,27/01/2022,13/01/2032,0
36,B,C,26/01/2022,13/01/2032,0
40,B,C,27/01/2022,07/01/2032,0
49,B,C,26/01/2022,13/01/2032,0
41,B,C,26/01/2022,11/01/2032,0
31,B,C,27/01/2022,11/01/2032,0
36,B,C,27/01/2022,07/01/2032,0
64,B,C,27/01/2022,04/01/2027,0
62,B,C,27/01/2022,11/01/2027,0
64,B,C,27/01/2022,07/01/2027,0
71,B,C,27/01/2022,03/01/2027,0
41,B,C,27/01/2022,04/01/2032,0
64,B,C,27/01/2022,05/01/2027,0
36,B,C,27/01/2022,07/01/2032,0
40,B,C,27/01/2022,08/01/2032,0
67,B,C,27/01/2022,11/01/2027,0
58,B,C,27/01/2022,06/01/2027,0
46,B,C,26/01/2022,18/01/2032,0
42,B,C,26/01/2022,13/01/2032,0
41,B,C,26/01/2022,12/01/2032,0
41,B,C,26/01/2022,17/01/2032,0
31,B,C,26/01/2022,17/01/2032,0
40,B,C,26/01/2022,17/01/2032,0
27,B,C,26/01/2022,12/01/2032,0
33,B,C,27/01/2022,03/01/2032,0
36,B,C,26/01/2022,12/01/2032,0
49,B,C,27/01/2022,03/01/2032,0
34,B,C,26/01/2022,12/01/2032,0
60,B,C,27/01/2022,11/01/2027,0
48,B,C,26/01/2022,11/01/2032,0
34,B,C,26/01/2022,04/01/2032,0
47,B,C,27/01/2022,14/01/2032,0
67,B,C,27/01/2022,14/01/2027,0
55,B,C,26/01/2022,13/01/2027,0
59,B,C,26/01/2022,11/01/2027,0
57,B,C,26/01/2022,17/01/2027,0
31,B,C,27/01/2022,14/01/2032,0
61,B,C,27/01/2022,17/01/2027,0
26,B,C,27/01/2022,14/01/2032,0
26,B,C,27/01/2022,13/01/2032,0
68,B,C,26/01/2022,14/01/2027,0
46,B,C,27/01/2022,13/01/2032,0
65,B,C,27/01/2022,17/01/2027,0
27,B,C,27/01/2022,14/01/2032,0
44,B,C,27/01/2022,04/01/2032,0
54,B,C,27/01/2022,04/01/2027,0
43,B,C,27/01/2022,05/01/2032,0
27,B,C,27/01/2022,05/01/2032,0
48,B,C,27/01/2022,12/01/2032,0
31,B,C,27/01/2022,05/01/2032,0
58,B,C,27/01/2022,05/01/2027,0
54,B,C,27/01/2022,06/01/2027,0
35,B,C,27/01/2022,07/01/2032,0
48,B,C,27/01/2022,11/01/2032,0
42,B,C,27/01/2022,05/01/2032,0
47,B,C,27/01/2022,05/01/2032,0
74,B,C,27/01/2022,11/01/2025,0
48,B,C,26/01/2022,11/01/2032,0
53,B,C,26/01/2022,11/01/2027,0
33,B,C,26/01/2022,11/01/2032,0
56,B,C,26/01/2022,17/01/2027,0
26,B,C,26/01/2022,15/01/2032,0
26,B,C,26/01/2022,13/01/2032,0
26,B,C,26/01/2022,17/01/2032,0
26,B,C,26/01/2022,12/01/2032,0
69,B,C,26/01/2022,17/01/2027,0
55,B,C,26/01/2022,18/01/2027,0
47,B,C,27/01/2022,11/01/2032,0
46,B,C,27/01/2022,08/01/2032,0
28,B,C,27/01/2022,11/01/2032,0
28,B,C,27/01/2022,04/01/2032,0
37,B,C,26/01/2022,17/01/2032,0
36,B,C,27/01/2022,15/01/2032,0
40,B,C,26/01/2022,14/01/2032,0
26,B,C,26/01/2022,12/01/2032,0
31,B,C,27/01/2022,13/01/2032,0
41,B,C,27/01/2022,17/01/2032,0
47,B,C,27/01/2022,14/01/2032,0
48,B,C,27/01/2022,17/01/2032,0
66,B,C,26/01/2022,14/01/2027,0
30,B,C,27/01/2022,15/01/2032,0
58,B,C,27/01/2022,11/01/2027,0
44,B,C,27/01/2022,06/01/2032,0
69,B,C,27/01/2022,12/01/2027,0
46,B,C,27/01/2022,05/01/2032,0
26,B,C,27/01/2022,12/01/2032,0
41,B,C,27/01/2022,12/01/2032,0
42,B,C,27/01/2022,11/01/2032,0
73,B,C,27/01/2022,11/01/2025,0
26,B,C,27/01/2022,04/01/2032,0
33,B,C,27/01/2022,04/01/2032,0
56,B,C,27/01/2022,11/01/2027,0
27,B,C,27/01/2022,06/01/2032,0
56,B,C,27/01/2022,04/01/2027,0
45,B,C,26/01/2022,15/01/2032,0
56,B,C,26/01/2022,19/01/2027,0
53,B,C,26/01/2022,13/01/2027,0
43,B,C,26/01/2022,19/01/2032,0
49,B,C,26/01/2022,04/01/2032,0
55,B,C,26/01/2022,17/01/2027,0
43,B,C,26/01/2022,11/01/2032,0
68,B,C,26/01/2022,14/01/2027,0
44,B,C,26/01/2022,14/01/2032,0
43,B,C,26/01/2022,14/01/2032,0
46,B,C,27/01/2022,03/01/2032,0
61,B,C,27/01/2022,11/01/2027,0
61,B,C,27/01/2022,04/01/2027,0
42,B,C,27/01/2022,17/01/2032,0
73,B,C,27/01/2022,12/01/2025,0
55,B,C,27/01/2022,17/01/2027,0
48,B,C,27/01/2022,13/01/2032,0
59,B,C,27/01/2022,13/01/2027,0
41,B,C,27/01/2022,11/01/2032,0
37,B,C,27/01/2022,13/01/2032,0
30,B,C,26/01/2022,14/01/2032,0
53,B,C,27/01/2022,12/01/2027,0
26,B,C,27/01/2022,05/01/2032,0
61,B,C,27/01/2022,04/01/2027,0
70,B,C,27/01/2022,05/01/2025,0
31,B,C,27/01/2022,11/01/2032,0
41,B,C,27/01/2022,07/01/2032,0
62,B,C,27/01/2022,11/01/2027,0
69,B,C,27/01/2022,12/01/2027,0
68,B,C,27/01/2022,12/01/2027,0
58,B,C,27/01/2022,11/01/2027,0
63,B,C,27/01/2022,11/01/2027,0
33,B,C,27/01/2022,05/01/2032,0
54,B,C,27/01/2022,07/01/2027,0
57,B,C,26/01/2022,11/01/2027,0
44,B,C,26/01/2022,14/01/2032,0
26,B,C,26/01/2022,14/01/2032,0
27,B,C,26/01/2022,13/01/2032,0
30,B,C,26/01/2022,18/01/2032,0
39,B,C,26/01/2022,14/01/2032,0
26,B,C,26/01/2022,15/01/2032,0
34,B,C,26/01/2022,13/01/2032,0
54,B,C,26/01/2022,17/01/2027,0
57,B,C,26/01/2022,13/01/2027,0
59,B,C,26/01/2022,19/01/2027,0
36,B,C,26/01/2022,17/01/2032,0
39,B,C,27/01/2022,07/01/2032,0
73,B,C,27/01/2022,11/01/2025,0
35,B,C,27/01/2022,04/01/2032,0
65,B,C,26/01/2022,17/01/2027,0
26,B,C,27/01/2022,14/01/2032,0
74,B,C,27/01/2022,17/01/2025,0
32,B,C,26/01/2022,17/01/2032,0
45,B,C,27/01/2022,13/01/2032,0
60,B,C,26/01/2022,11/01/2027,0
47,B,C,26/01/2022,11/01/2032,0
37,B,C,27/01/2022,17/01/2032,0
41,B,C,27/01/2022,07/01/2032,0
57,B,C,27/01/2022,07/01/2027,0
45,B,C,27/01/2022,08/01/2032,0
56,B,C,27/01/2022,07/01/2027,0
55,B,C,27/01/2022,06/01/2027,0
62,B,C,31/01/2022,04/01/2027,0
36,B,C,27/01/2022,07/01/2032,0
60,B,C,27/01/2022,04/01/2027,0
62,B,C,27/01/2022,11/01/2027,0
49,B,C,26/01/2022,17/01/2032,0
33,B,C,26/01/2022,19/01/2032,0
48,B,C,26/01/2022,18/01/2032,0
29,B,C,26/01/2022,17/01/2032,0
44,B,C,26/01/2022,19/01/2032,0
38,B,C,26/01/2022,17/01/2032,0
47,B,C,26/01/2022,11/01/2032,0
54,B,C,26/01/2022,15/01/2027,0
37,B,C,26/01/2022,17/01/2032,0
41,B,C,27/01/2022,14/01/2032,0
53,B,C,27/01/2022,13/01/2027,0
71,B,C,26/01/2022,18/01/2027,0
27,B,C,27/01/2022,04/01/2032,0
48,B,C,27/01/2022,07/01/2032,0
47,B,C,27/01/2022,11/01/2032,0
57,B,C,27/01/2022,13/01/2027,0
55,B,C,26/01/2022,11/01/2027,0
53,B,C,27/01/2022,17/01/2027,0
31,B,C,27/01/2022,11/01/2032,0
30,B,C,26/01/2022,11/01/2032,0
48,B,C,26/01/2022,11/01/2032,0
40,B,C,27/01/2022,17/01/2032,0
27,B,C,26/01/2022,11/01/2032,0
71,B,C,27/01/2022,06/01/2027,0
59,B,C,27/01/2022,08/01/2027,0
49,B,C,27/01/2022,05/01/2032,0
31,B,C,27/01/2022,06/01/2032,0
38,B,C,27/01/2022,08/01/2032,0
47,B,C,27/01/2022,11/01/2032,0
32,B,C,27/01/2022,07/01/2032,0
45,B,C,27/01/2022,03/01/2032,0
73,B,C,27/01/2022,05/01/2025,0
39,B,C,27/01/2022,04/01/2032,0
27,B,C,27/01/2022,07/01/2032,0
47,B,C,27/01/2022,07/01/2032,0
40,B,C,26/01/2022,19/01/2032,0
64,B,C,26/01/2022,14/01/2027,0
41,B,C,26/01/2022,17/01/2032,0
45,B,C,26/01/2022,12/01/2032,0
34,B,C,26/01/2022,14/01/2032,0
27,B,C,26/01/2022,17/01/2032,0
37,B,C,26/01/2022,13/01/2032,0
34,B,C,26/01/2022,17/01/2032,0
34,B,C,26/01/2022,18/01/2032,0
26,B,C,27/01/2022,12/01/2032,0
41,B,C,27/01/2022,05/01/2032,0
31,B,C,27/01/2022,07/01/2032,0
69,B,C,27/01/2022,06/01/2027,0
26,B,C,27/01/2022,03/01/2032,0
43,B,C,27/01/2022,11/01/2032,0
54,B,C,27/01/2022,12/01/2027,0
42,B,C,27/01/2022,14/01/2032,0
42,B,C,26/01/2022,14/01/2032,0
36,B,C,27/01/2022,14/01/2032,0
64,B,C,27/01/2022,15/01/2027,0
43,B,C,26/01/2022,06/01/2032,0
58,B,C,26/01/2022,13/01/2027,0
34,B,C,26/01/2022,11/01/2032,0
28,B,C,26/01/2022,14/01/2032,0
26,B,C,26/01/2022,11/01/2032,0
36,B,C,26/01/2022,14/01/2032,0
63,B,C,20/01/2022,12/01/2027,0
37,B,C,26/01/2022,17/01/2032,0
41,B,C,27/01/2022,05/01/2032,0
33,B,C,27/01/2022,04/01/2032,0
44,B,C,27/01/2022,04/01/2032,0
43,B,C,27/01/2022,07/01/2032,0
36,B,C,27/01/2022,04/01/2032,0
47,B,C,27/01/2022,08/01/2032,0
55,B,C,27/01/2022,05/01/2027,0
41,B,C,27/01/2022,11/01/2032,0
68,B,C,27/01/2022,06/01/2027,0
32,B,C,27/01/2022,12/01/2032,0
36,B,C,27/01/2022,12/01/2032,0
32,B,C,27/01/2022,04/01/2032,0
39,B,C,27/01/2022,11/01/2032,0
56,B,C,26/01/2022,11/01/2027,0
58,B,C,26/01/2022,11/01/2027,0
43,B,C,26/01/2022,07/01/2032,0
53,B,C,26/01/2022,07/01/2027,0
48,B,C,26/01/2022,06/01/2032,0
41,B,C,26/01/2022,11/01/2032,0
46,B,C,26/01/2022,11/01/2032,0
25,B,C,26/01/2022,05/01/2032,0
37,B,C,26/01/2022,11/01/2032,0
41,B,C,26/01/2022,03/01/2032,0
49,B,C,26/01/2022,07/01/2032,0
54,B,C,26/01/2022,07/01/2027,0
33,B,C,26/01/2022,14/01/2032,0
43,B,C,26/01/2022,13/01/2032,0
29,B,C,26/01/2022,14/01/2032,0
32,B,C,26/01/2022,13/01/2032,0
35,B,C,26/01/2022,11/01/2032,0
38,B,C,26/01/2022,17/01/2032,0
59,B,C,26/01/2022,13/01/2027,0
65,B,C,26/01/2022,11/01/2027,0
48,B,C,27/01/2022,04/01/2032,0
62,B,C,27/01/2022,11/01/2027,0
57,B,C,27/01/2022,05/01/2027,0
63,B,C,27/01/2022,06/01/2027,0
34,B,C,27/01/2022,11/01/2032,0
49,B,C,27/01/2022,07/01/2032,0
40,B,C,27/01/2022,08/01/2032,0
49,B,C,27/01/2022,05/01/2032,0
48,B,C,27/01/2022,11/01/2032,0
36,B,C,27/01/2022,11/01/2032,0
43,B,C,27/01/2022,04/01/2032,0
31,B,C,27/01/2022,05/01/2032,0
46,B,C,26/01/2022,07/01/2032,0
44,B,C,26/01/2022,11/01/2032,0
44,AD,C,27/01/2022,11/01/2032,0
44,B,C,26/01/2022,11/01/2032,0
64,B,C,26/01/2022,11/01/2027,0
34,B,C,26/01/2022,12/01/2032,0
62,B,C,26/01/2022,07/01/2027,0
35,B,C,31/01/2022,04/01/2032,0
30,B,C,28/01/2022,11/01/2032,0
48,B,C,31/01/2022,03/01/2032,0
26,B,C,27/01/2022,12/01/2032,0
67,B,C,26/01/2022,04/01/2027,0
43,B,C,27/01/2022,13/01/2032,0
43,B,C,27/01/2022,17/01/2032,0
41,B,C,26/01/2022,05/01/2032,0
67,B,C,26/01/2022,04/01/2027,0
46,B,C,26/01/2022,07/01/2032,0
26,B,C,27/01/2022,11/01/2032,0
26,B,C,27/01/2022,15/01/2032,0
48,B,C,27/01/2022,17/01/2032,0
68,B,C,26/01/2022,07/01/2027,0
42,B,C,27/01/2022,14/01/2032,0
42,B,C,27/01/2022,17/01/2032,0
58,B,C,27/01/2022,11/01/2027,0
36,B,C,27/01/2022,06/01/2032,0
37,B,C,27/01/2022,07/01/2032,0
64,B,C,27/01/2022,06/01/2027,0
45,B,C,27/01/2022,05/01/2032,0
58,B,C,27/01/2022,11/01/2027,0
57,B,C,27/01/2022,08/01/2027,0
42,B,C,27/01/2022,08/01/2032,0
46,B,C,27/01/2022,08/01/2032,0
48,B,C,27/01/2022,04/01/2032,0
27,B,C,27/01/2022,07/01/2032,0
35,B,C,27/01/2022,11/01/2032,0
28,B,C,27/01/2022,06/01/2032,0
47,B,C,27/01/2022,08/01/2032,0
26,B,C,26/01/2022,11/01/2032,0
55,B,C,26/01/2022,05/01/2027,0
31,B,C,26/01/2022,04/01/2032,0
29,B,C,26/01/2022,03/01/2032,0
34,B,C,26/01/2022,11/01/2032,0
49,B,C,26/01/2022,08/01/2032,0
41,B,C,26/01/2022,12/01/2032,0
42,B,C,31/01/2022,12/01/2032,0
27,B,C,31/01/2022,03/01/2032,0
36,B,C,27/01/2022,14/01/2032,0
40,B,C,26/01/2022,05/01/2032,0
41,B,C,27/01/2022,13/01/2032,0
68,B,C,25/01/2022,11/01/2027,0
48,B,C,27/01/2022,14/01/2032,0
32,B,C,25/01/2022,06/01/2032,0
53,B,C,25/01/2022,05/01/2027,0
38,B,C,25/01/2022,11/01/2032,0
33,B,C,27/01/2022,15/01/2032,0
28,B,C,26/01/2022,06/01/2032,0
59,B,C,25/01/2022,07/01/2027,0
60,B,C,27/01/2022,11/01/2027,0
63,B,C,25/01/2022,04/01/2027,0
41,B,C,25/01/2022,12/01/2032,0
49,B,C,27/01/2022,04/01/2032,0
61,B,C,27/01/2022,04/01/2027,0
53,B,C,27/01/2022,11/01/2027,0
44,B,C,27/01/2022,08/01/2032,0
68,B,C,27/01/2022,07/01/2027,0
48,B,C,27/01/2022,11/01/2032,0
39,B,C,27/01/2022,06/01/2032,0
40,B,C,27/01/2022,05/01/2032,0
40,B,C,27/01/2022,08/01/2032,0
48,D,C,26/01/2022,26/01/2032,0
60,AB,C,26/01/2022,06/01/2027,0
54,AB,C,26/01/2022,07/01/2027,0
42,B,C,25/01/2022,04/01/2032,0
31,AB,C,26/01/2022,10/01/2032,0
36,AD,C,26/01/2022,04/01/2032,0
44,B,C,26/01/2022,03/01/2032,0
43,B,C,26/01/2022,04/01/2032,0
38,AB,C,26/01/2022,10/01/2032,0
27,B,C,26/01/2022,04/01/2032,0
43,AE,C,15/12/2021,05/08/2031,0
56,B,C,26/01/2022,04/01/2027,0
55,B,C,26/01/2022,04/01/2027,0
42,AD,C,26/01/2022,03/01/2032,0
71,B,C,26/01/2022,05/01/2027,0
46,B,C,26/01/2022,06/01/2032,0
28,AB,C,26/01/2022,06/01/2032,0
33,AB,C,26/01/2022,05/01/2032,0
30,B,C,26/01/2022,04/01/2032,0
56,B,C,26/01/2022,05/01/2027,0
55,AD,C,26/01/2022,06/01/2027,0
27,B,C,26/01/2022,04/01/2032,0
37,B,C,26/01/2022,07/01/2032,0
45,B,C,26/01/2022,04/01/2032,0
27,B,C,26/01/2022,05/01/2032,0
32,B,C,26/01/2022,11/01/2032,0
63,B,C,26/01/2022,06/01/2027,0
46,AB,C,26/01/2022,07/01/2032,0
39,B,C,26/01/2022,04/01/2032,0
44,B,C,26/01/2022,05/01/2032,0
62,B,C,26/01/2022,04/01/2027,0
42,B,C,26/01/2022,04/01/2032,0
46,B,C,26/01/2022,07/01/2032,0
71,B,C,26/01/2022,06/01/2027,0
40,B,C,26/01/2022,03/01/2032,0
61,B,C,26/01/2022,04/01/2027,0
32,B,C,26/01/2022,11/01/2032,0
37,B,C,26/01/2022,03/01/2032,0
69,B,C,26/01/2022,04/01/2027,0
38,B,C,26/01/2022,06/01/2032,0
46,D,C,26/01/2022,04/01/2032,0
32,AB,C,26/01/2022,05/01/2032,0
42,B,C,26/01/2022,04/01/2032,0
47,B,C,26/01/2022,05/01/2032,0
37,B,C,26/01/2022,04/01/2032,0
71,B,C,26/01/2022,06/01/2027,0
35,B,C,26/01/2022,04/01/2032,0
48,B,C,26/01/2022,08/01/2032,0
36,B,C,26/01/2022,07/01/2032,0
43,B,C,26/01/2022,05/01/2032,0
58,B,C,26/01/2022,07/01/2027,0
59,B,C,26/01/2022,04/01/2027,0
60,B,C,26/01/2022,04/01/2027,0
43,B,C,26/01/2022,05/01/2032,0
46,B,C,31/01/2022,07/01/2032,0
46,D,C,25/01/2022,19/01/2032,0
43,B,C,26/01/2022,06/01/2032,0
33,B,C,26/01/2022,07/01/2032,0
34,B,C,26/01/2022,05/01/2032,0
31,B,C,26/01/2022,08/01/2032,0
37,B,C,26/01/2022,06/01/2032,0
28,B,C,26/01/2022,04/01/2032,0
53,B,C,26/01/2022,06/01/2027,0
44,B,C,26/01/2022,05/01/2032,0
39,B,C,26/01/2022,08/01/2032,0
48,B,C,26/01/2022,04/01/2032,0
56,B,C,26/01/2022,05/01/2027,0
45,B,C,26/01/2022,03/01/2032,0
39,B,C,26/01/2022,05/01/2032,0
29,B,C,26/01/2022,08/01/2032,0
48,B,C,26/01/2022,03/01/2032,0
63,B,C,26/01/2022,04/01/2027,0
63,B,C,26/01/2022,07/01/2027,0
42,B,C,26/01/2022,04/01/2032,0
30,B,C,26/01/2022,11/01/2032,0
33,B,C,26/01/2022,06/01/2032,0
57,B,C,26/01/2022,05/01/2027,0
63,B,C,26/01/2022,04/01/2027,0
45,AE,C,26/01/2022,25/01/2032,0
70,B,C,26/01/2022,04/01/2027,0
28,B,C,26/01/2022,12/01/2032,0
31,AB,C,26/01/2022,07/01/2032,0
48,B,C,26/01/2022,03/01/2032,0
28,AB,C,26/01/2022,04/01/2032,0
39,B,C,26/01/2022,04/01/2032,0
30,B,C,26/01/2022,04/01/2032,0
33,B,C,26/01/2022,11/01/2032,0
55,B,C,26/01/2022,07/01/2027,0
46,B,C,26/01/2022,11/01/2032,0
41,B,C,26/01/2022,11/01/2032,0
59,B,C,26/01/2022,11/01/2027,0
53,D,C,26/01/2022,05/01/2027,0
37,AD,C,26/01/2022,08/01/2032,0
27,B,C,26/01/2022,13/01/2032,0
41,B,C,26/01/2022,13/01/2032,0
61,B,C,26/01/2022,11/01/2027,0
43,B,C,26/01/2022,13/01/2032,0
63,B,C,26/01/2022,17/01/2027,0
36,B,C,26/01/2022,11/01/2032,0
27,B,C,26/01/2022,07/01/2032,0
47,B,C,26/01/2022,07/01/2032,0
34,B,C,26/01/2022,13/01/2032,0
53,B,C,26/01/2022,13/01/2027,0
48,B,C,26/01/2022,13/01/2032,0
46,B,C,26/01/2022,11/01/2032,0
63,B,C,26/01/2022,07/01/2027,0
49,AB,C,26/01/2022,12/01/2032,0
44,B,C,26/01/2022,11/01/2032,0
69,AE,C,26/01/2022,07/01/2027,0
47,AB,C,26/01/2022,07/01/2032,0
43,AB,C,26/01/2022,05/01/2032,0
40,AB,C,26/01/2022,03/01/2032,0
69,B,C,26/01/2022,13/01/2027,0
68,B,C,26/01/2022,17/01/2027,0
37,B,C,26/01/2022,13/01/2032,0
58,B,C,26/01/2022,11/01/2027,0
31,B,C,26/01/2022,07/01/2032,0
36,B,C,26/01/2022,13/01/2032,0
58,B,C,26/01/2022,12/01/2027,0
38,B,C,26/01/2022,11/01/2032,0
67,B,C,26/01/2022,13/01/2027,0
42,B,C,26/01/2022,13/01/2032,0
43,B,C,26/01/2022,07/01/2032,0
68,B,C,26/01/2022,13/01/2027,0
54,B,C,26/01/2022,13/01/2027,0
63,B,C,26/01/2022,11/01/2027,0
62,B,C,26/01/2022,11/01/2027,0
45,AB,C,26/01/2022,04/01/2032,0
47,AB,C,26/01/2022,10/01/2032,0
36,AD,C,26/01/2022,05/01/2032,0
32,B,C,26/01/2022,07/01/2032,0
43,B,C,26/01/2022,14/01/2032,0
48,B,C,26/01/2022,13/01/2032,0
28,B,C,26/01/2022,13/01/2032,0
64,B,C,26/01/2022,13/01/2027,0
67,B,C,26/01/2022,13/01/2027,0
37,B,C,26/01/2022,13/01/2032,0
42,B,C,26/01/2022,11/01/2032,0
32,B,C,26/01/2022,06/01/2032,0
27,B,C,26/01/2022,11/01/2032,0
47,B,C,26/01/2022,13/01/2032,0
41,B,C,26/01/2022,13/01/2032,0
47,B,C,26/01/2022,11/01/2032,0
71,B,C,26/01/2022,17/01/2027,0
63,B,C,26/01/2022,11/01/2027,0
62,B,C,26/01/2022,14/01/2027,0
42,B,C,26/01/2022,11/01/2032,0
35,B,C,26/01/2022,11/01/2032,0
26,B,C,26/01/2022,11/01/2032,0
26,B,C,26/01/2022,17/01/2032,0
62,B,C,26/01/2022,14/01/2027,0
37,B,C,26/01/2022,11/01/2032,0
62,B,C,26/01/2022,11/01/2027,0
47,B,C,26/01/2022,11/01/2032,0
74,B,C,26/01/2022,11/01/2025,0
38,B,C,26/01/2022,05/01/2032,0
45,B,C,24/01/2022,05/01/2032,0
26,B,C,26/01/2022,04/01/2032,0
57,B,C,26/01/2022,08/01/2027,0
47,B,C,26/01/2022,06/01/2032,0
67,B,C,26/01/2022,03/01/2027,0
37,B,C,26/01/2022,06/01/2032,0
42,B,C,26/01/2022,05/01/2032,0
26,B,C,26/01/2022,04/01/2032,0
66,B,C,26/01/2022,07/01/2027,0
37,B,C,26/01/2022,08/01/2032,0
41,B,C,25/01/2022,07/01/2032,0
38,B,C,25/01/2022,03/01/2032,0
63,B,C,25/01/2022,07/01/2027,0
68,B,C,25/01/2022,03/01/2027,0
41,B,C,25/01/2022,06/01/2032,0
36,B,C,25/01/2022,05/01/2032,0
42,B,C,25/01/2022,04/01/2032,0
27,B,C,25/01/2022,04/01/2032,0
61,B,C,26/01/2022,04/01/2027,0
54,B,C,26/01/2022,08/01/2027,0
29,B,C,26/01/2022,08/01/2032,0
43,B,C,26/01/2022,07/01/2032,0
36,B,C,26/01/2022,05/01/2032,0
31,B,C,26/01/2022,07/01/2032,0
45,B,C,26/01/2022,05/01/2032,0
35,B,C,26/01/2022,06/01/2032,0
36,B,C,26/01/2022,05/01/2032,0
48,B,C,26/01/2022,06/01/2032,0
36,B,C,26/01/2022,04/01/2032,0
42,B,C,25/01/2022,05/01/2032,0
58,B,C,25/01/2022,04/01/2027,0
31,B,C,25/01/2022,05/01/2032,0
32,B,C,25/01/2022,03/01/2032,0
37,B,C,25/01/2022,03/01/2032,0
40,B,C,25/01/2022,03/01/2032,0
33,B,C,25/01/2022,06/01/2032,0
37,B,C,25/01/2022,04/01/2032,0
46,B,C,25/01/2022,06/01/2032,0
27,B,C,25/01/2022,05/01/2032,0
55,B,C,25/01/2022,04/01/2027,0
32,B,C,25/01/2022,06/01/2032,0
45,B,C,25/01/2022,05/01/2032,0
66,B,C,26/01/2022,07/01/2027,0
49,B,C,26/01/2022,06/01/2032,0
69,B,C,26/01/2022,04/01/2027,0
65,B,C,26/01/2022,08/01/2027,0
56,B,C,26/01/2022,08/01/2027,0
28,B,C,26/01/2022,06/01/2032,0
56,B,C,26/01/2022,08/01/2027,0
29,B,C,26/01/2022,06/01/2032,0
42,B,C,26/01/2022,07/01/2032,0
57,B,C,26/01/2022,08/01/2027,0
56,B,C,26/01/2022,06/01/2027,0
53,B,C,25/01/2022,04/01/2027,0
40,B,C,25/01/2022,04/01/2032,0
