IDADE,CAR_STR_ID_CATEGORIA,CAR_STR_ID_TIPO,CAR_DAT_DT_EMISSAO,CAR_DAT_DT_VALIDADE,RENOVACAO
30,B,P,04/01/2022,04/01/2023,1
28,B,P,04/01/2022,04/01/2023,1
22,AB,P,03/01/2022,03/01/2023,1
36,AB,P,03/01/2022,03/01/2023,1
21,AB,P,03/01/2022,03/01/2023,1
55,B,P,04/01/2022,04/01/2023,1
23,AB,P,03/01/2022,03/01/2023,1
41,AB,C,03/01/2022,05/03/2026,1
27,AD,C,04/01/2022,29/12/2025,1
24,AB,P,04/01/2022,04/01/2023,1
26,B,P,04/01/2022,04/01/2023,1
36,AB,C,03/01/2022,15/10/2031,1
43,AB,C,03/01/2022,24/11/2031,1
34,AB,P,03/01/2022,03/01/2023,1
37,B,P,03/01/2022,03/01/2023,1
26,AB,P,03/01/2022,03/01/2023,1
23,B,P,03/01/2022,03/01/2023,1
30,AB,P,04/01/2022,04/01/2023,1
27,AB,P,03/01/2022,03/01/2023,1
23,AB,P,03/01/2022,03/01/2023,1
24,B,P,04/01/2022,04/01/2023,1
28,AB,C,03/01/2022,18/08/2031,1
24,AB,P,03/01/2022,03/01/2023,1
24,B,P,04/01/2022,04/01/2023,1
22,AB,P,03/01/2022,03/01/2023,1
23,AB,P,03/01/2022,03/01/2023,1
46,AB,C,03/01/2022,01/12/2031,1
24,AB,P,03/01/2022,03/01/2023,1
34,B,P,03/01/2022,03/01/2023,1
35,AB,C,03/01/2022,01/11/2031,1
23,AB,P,03/01/2022,03/01/2023,1
26,AB,P,03/01/2022,03/01/2023,1
31,AB,C,03/01/2022,19/11/2031,1
35,B,P,04/01/2022,04/01/2023,1
27,B,P,03/01/2022,03/01/2023,1
59,AB,C,03/01/2022,03/11/2026,1
26,AB,P,03/01/2022,03/01/2023,1
23,B,P,04/01/2022,04/01/2023,1
30,B,P,03/01/2022,03/01/2023,1
57,B,P,04/01/2022,04/01/2023,1
23,B,P,04/01/2022,04/01/2023,1
22,B,P,03/01/2022,03/01/2023,1
32,B,P,04/01/2022,04/01/2023,1
22,B,P,04/01/2022,04/01/2023,1
60,B,C,03/01/2022,02/04/2024,1
27,AB,P,03/01/2022,03/01/2023,1
29,AB,P,03/01/2022,03/01/2023,1
21,B,P,03/01/2022,03/01/2023,1
22,B,P,03/01/2022,03/01/2023,1
23,AB,P,03/01/2022,03/01/2023,1
29,AB,C,03/01/2022,23/11/2031,1
44,AB,P,03/01/2022,03/01/2023,1
47,B,C,25/01/2022,12/01/2032,1
24,B,P,03/01/2022,03/01/2023,1
21,AB,P,03/01/2022,03/01/2023,1
40,AE,C,04/01/2022,11/11/2031,1
48,AB,P,04/01/2022,04/01/2023,1
24,AB,P,03/01/2022,03/01/2023,1
28,AB,C,03/01/2022,09/11/2031,1
21,B,P,03/01/2022,03/01/2023,1
24,B,P,03/01/2022,03/01/2023,1
50,B,P,04/01/2022,04/01/2023,1
24,AB,P,04/01/2022,04/01/2023,1
44,AB,P,03/01/2022,03/01/2023,1
26,AB,P,04/01/2022,04/01/2023,1
54,B,P,03/01/2022,03/01/2023,1
32,AB,P,03/01/2022,03/01/2023,1
49,B,C,05/01/2022,19/10/2031,1
42,B,C,27/12/2021,11/12/2031,1
45,B,C,27/12/2021,07/12/2031,1
57,B,C,27/12/2021,10/12/2026,1
71,B,C,27/12/2021,14/12/2026,1
54,B,C,27/12/2021,14/12/2026,1
-19,B,C,29/12/2021,15/12/2024,1
74,B,C,29/12/2021,17/12/2024,1
41,B,C,05/01/2022,22/10/2031,1
34,B,C,29/12/2021,13/12/2031,1
56,AD,C,28/12/2021,17/12/2026,1
65,B,C,27/12/2021,14/12/2026,1
29,AB,C,31/01/2022,18/12/2031,1
38,B,C,27/12/2021,14/12/2031,1
40,B,C,27/12/2021,13/12/2031,1
32,B,C,27/12/2021,14/12/2031,1
58,B,C,27/12/2021,09/12/2026,1
52,B,C,27/12/2021,09/12/2031,1
43,B,C,27/12/2021,13/12/2031,1
47,B,C,27/12/2021,14/12/2031,1
36,B,C,27/12/2021,09/12/2031,1
48,B,C,27/12/2021,15/12/2031,1
44,B,C,27/12/2021,10/12/2031,1
44,B,C,27/12/2021,08/12/2031,1
26,B,C,27/12/2021,10/12/2031,1
54,B,C,27/12/2021,09/12/2026,1
40,B,C,27/12/2021,10/12/2031,1
74,B,C,27/12/2021,09/12/2024,1
43,B,C,27/12/2021,10/12/2031,1
48,B,C,27/12/2021,14/12/2031,1
72,B,C,27/12/2021,13/12/2026,1
63,B,C,27/12/2021,09/12/2026,1
55,B,C,27/12/2021,10/12/2026,1
51,B,C,27/12/2021,08/12/2031,1
31,B,C,27/12/2021,07/12/2031,1
42,B,C,27/12/2021,13/12/2031,1
63,B,C,27/12/2021,09/12/2026,1
57,B,C,27/12/2021,13/12/2026,1
33,B,C,27/12/2021,13/12/2031,1
37,B,C,27/12/2021,10/12/2031,1
46,B,C,27/12/2021,13/12/2031,1
71,B,C,27/12/2021,09/12/2026,1
43,B,C,27/12/2021,10/12/2031,1
41,B,C,27/12/2021,10/12/2031,1
46,B,C,27/12/2021,14/12/2031,1
40,B,C,27/12/2021,10/12/2031,1
61,B,C,27/12/2021,10/12/2026,1
58,B,C,27/12/2021,10/12/2026,1
62,B,C,27/12/2021,07/12/2026,1
71,B,C,27/12/2021,14/12/2026,1
26,B,C,27/12/2021,10/12/2031,1
29,B,C,27/12/2021,10/12/2031,1
32,B,C,27/12/2021,14/12/2031,1
-20,B,C,28/12/2021,13/12/2024,1
-20,B,C,27/12/2021,08/12/2024,1
65,B,C,27/12/2021,09/12/2026,1
40,B,C,27/12/2021,13/12/2031,1
27,B,C,27/12/2021,11/12/2031,1
58,B,C,27/12/2021,09/12/2026,1
41,B,C,27/12/2021,08/12/2031,1
27,B,C,27/12/2021,10/12/2031,1
51,B,C,27/12/2021,10/12/2031,1
52,B,C,27/12/2021,08/12/2031,1
36,B,C,27/12/2021,13/12/2031,1
55,B,C,27/12/2021,10/12/2026,1
57,B,C,27/12/2021,10/12/2026,1
53,AB,C,28/12/2021,22/12/2026,1
61,AD,C,28/12/2021,20/12/2026,1
33,AB,C,28/12/2021,05/02/2025,1
51,AD,C,28/12/2021,21/12/2031,1
57,B,C,27/12/2021,13/12/2026,1
43,B,C,27/12/2021,14/12/2031,1
37,B,C,27/12/2021,11/12/2031,1
39,B,C,27/12/2021,09/12/2031,1
43,B,C,27/12/2021,11/12/2031,1
38,B,C,27/12/2021,09/12/2031,1
36,B,C,27/12/2021,10/12/2031,1
25,AB,C,28/12/2021,21/12/2031,1
27,B,C,27/12/2021,10/12/2031,1
66,AC,C,28/12/2021,17/12/2026,1
39,B,C,28/12/2021,10/12/2031,1
36,AB,C,28/12/2021,21/12/2031,1
63,B,C,27/12/2021,09/12/2026,1
42,AB,C,28/12/2021,21/12/2031,1
32,B,C,27/01/2022,18/01/2032,1
35,AB,C,28/12/2021,22/12/2031,1
38,A,C,28/12/2021,22/12/2031,1
52,B,C,27/12/2021,09/12/2031,1
35,B,C,27/12/2021,14/12/2031,1
28,AB,C,28/12/2021,21/12/2031,1
32,AB,C,28/12/2021,16/12/2031,1
42,B,C,27/12/2021,09/12/2031,1
44,AB,C,28/12/2021,17/12/2031,1
72,B,C,27/12/2021,08/12/2026,1
39,B,C,28/12/2021,17/12/2031,1
49,B,C,27/12/2021,09/12/2031,1
60,B,C,27/12/2021,09/12/2026,1
39,B,C,27/12/2021,13/12/2031,1
57,B,C,05/01/2022,08/12/2026,1
45,B,C,05/01/2022,13/12/2031,1
49,B,C,05/01/2022,15/12/2031,1
26,B,C,05/01/2022,09/12/2031,1
-25,B,C,05/01/2022,08/12/2024,1
27,B,C,05/01/2022,16/12/2031,1
49,B,C,05/01/2022,08/12/2031,1
42,B,C,05/01/2022,07/12/2031,1
49,B,C,05/01/2022,09/12/2031,1
49,B,C,05/01/2022,16/12/2031,1
54,B,C,05/01/2022,08/12/2026,1
37,B,C,05/01/2022,11/12/2031,1
52,B,C,05/01/2022,12/11/2031,1
42,B,C,05/01/2022,10/12/2031,1
68,AB,C,05/01/2022,01/12/2026,1
43,B,C,05/01/2022,20/12/2031,1
-20,B,C,05/01/2022,14/12/2024,1
50,B,C,05/01/2022,16/12/2031,1
50,B,C,05/01/2022,14/12/2031,1
41,B,C,05/01/2022,08/12/2031,1
-20,B,C,05/01/2022,06/12/2024,1
37,B,C,05/01/2022,03/12/2031,1
29,B,C,05/01/2022,15/12/2031,1
43,B,C,05/01/2022,13/12/2031,1
43,B,C,05/01/2022,17/12/2031,1
31,B,C,05/01/2022,11/12/2031,1
-24,B,C,05/01/2022,07/12/2024,1
57,B,C,05/01/2022,16/12/2026,1
44,B,C,05/01/2022,07/12/2031,1
32,B,C,05/01/2022,07/12/2031,1
49,B,C,05/01/2022,16/12/2031,1
46,B,C,05/01/2022,11/12/2031,1
68,B,C,05/01/2022,16/12/2026,1
34,B,C,05/01/2022,08/12/2031,1
33,B,C,05/01/2022,16/05/2022,1
49,B,C,05/01/2022,16/12/2031,1
32,B,C,05/01/2022,08/12/2031,1
31,B,C,05/01/2022,15/12/2031,1
30,B,C,05/01/2022,16/12/2031,1
38,B,C,05/01/2022,08/12/2031,1
53,B,C,05/01/2022,15/12/2026,1
55,B,C,05/01/2022,13/12/2026,1
-25,B,C,05/01/2022,14/12/2024,1
46,B,C,05/01/2022,16/12/2031,1
33,B,C,05/01/2022,13/12/2031,1
41,B,C,05/01/2022,02/12/2031,1
47,B,C,05/01/2022,09/12/2031,1
46,B,C,05/01/2022,08/12/2031,1
53,B,C,05/01/2022,16/12/2026,1
32,B,C,05/01/2022,06/12/2031,1
29,B,C,05/01/2022,03/12/2031,1
33,B,C,05/01/2022,10/11/2031,1
68,B,C,05/01/2022,10/12/2026,1
57,B,C,05/01/2022,09/12/2026,1
32,B,C,05/01/2022,15/12/2031,1
50,B,C,05/01/2022,17/12/2031,1
-25,B,C,05/01/2022,16/12/2024,1
71,B,C,05/01/2022,16/12/2026,1
69,B,C,05/01/2022,15/12/2026,1
31,B,C,05/01/2022,16/12/2031,1
37,B,C,05/01/2022,06/12/2031,1
67,B,C,05/01/2022,08/12/2026,1
28,B,C,05/01/2022,13/12/2031,1
28,B,C,05/01/2022,14/12/2031,1
61,B,C,05/01/2022,08/12/2026,1
57,B,C,05/01/2022,16/12/2026,1
-13,B,C,05/01/2022,16/12/2024,1
-7,B,C,05/01/2022,06/12/2024,1
37,B,C,05/01/2022,16/12/2031,1
43,B,C,05/01/2022,15/12/2031,1
36,B,C,05/01/2022,16/12/2031,1
47,B,C,05/01/2022,21/12/2031,1
42,B,C,05/01/2022,16/12/2031,1
32,B,C,05/01/2022,14/12/2031,1
36,B,C,05/01/2022,16/12/2031,1
50,B,C,05/01/2022,16/12/2031,1
31,B,C,05/01/2022,16/12/2031,1
35,B,C,24/12/2021,09/12/2031,1
26,B,C,24/12/2021,14/12/2031,1
74,B,C,24/12/2021,10/12/2024,1
39,B,C,24/12/2021,13/12/2031,1
68,B,C,06/01/2022,13/12/2024,1
31,B,C,07/01/2022,16/12/2031,1
33,B,C,06/01/2022,18/12/2031,1
31,B,C,06/01/2022,18/12/2026,1
63,B,C,06/01/2022,08/12/2026,1
55,B,C,07/01/2022,18/12/2026,1
50,B,C,06/01/2022,20/12/2031,1
45,B,C,07/01/2022,17/12/2031,1
44,B,C,07/01/2022,20/12/2031,1
73,B,C,06/01/2022,09/12/2024,1
50,B,C,06/01/2022,20/12/2031,1
-24,B,C,06/01/2022,17/12/2024,1
39,B,C,07/01/2022,15/12/2031,1
27,B,C,07/01/2022,16/12/2031,1
41,B,C,07/01/2022,16/12/2031,1
49,B,C,07/01/2022,21/12/2031,1
47,B,C,07/01/2022,15/12/2031,1
36,B,C,07/01/2022,18/12/2031,1
36,B,C,06/01/2022,20/12/2031,1
55,B,C,07/01/2022,21/12/2026,1
39,B,C,07/01/2022,18/12/2031,1
72,B,C,06/01/2022,09/12/2026,1
-25,B,C,06/01/2022,20/12/2024,1
31,B,C,07/01/2022,22/12/2031,1
46,B,C,07/01/2022,21/12/2031,1
67,B,C,06/01/2022,20/12/2023,1
58,B,C,07/01/2022,20/12/2026,1
47,B,C,07/01/2022,18/12/2031,1
46,B,C,07/01/2022,20/12/2031,1
43,B,C,06/01/2022,17/12/2031,1
41,B,C,06/01/2022,18/12/2031,1
42,B,C,07/01/2022,20/12/2031,1
42,B,C,07/01/2022,20/12/2031,1
52,B,C,06/01/2022,01/12/2031,1
65,B,C,07/01/2022,16/12/2026,1
-20,B,C,07/01/2022,16/12/2024,1
42,B,C,07/01/2022,21/12/2031,1
40,B,C,07/01/2022,18/12/2031,1
58,B,C,06/01/2022,20/12/2026,1
45,B,C,07/01/2022,20/12/2031,1
-22,B,C,06/01/2022,17/12/2023,1
47,B,C,07/01/2022,15/12/2031,1
41,B,C,07/01/2022,17/12/2031,1
39,B,C,07/01/2022,21/12/2031,1
38,B,C,07/01/2022,26/11/2031,1
-21,B,C,06/01/2022,18/12/2024,1
68,B,C,07/01/2022,08/11/2026,1
45,B,C,07/01/2022,30/09/2026,1
26,B,C,07/01/2022,06/12/2031,1
26,B,C,07/01/2022,21/12/2031,1
55,B,C,06/01/2022,18/12/2026,1
48,B,C,07/01/2022,11/12/2031,1
48,B,C,06/01/2022,18/12/2026,1
43,B,C,07/01/2022,16/12/2031,1
37,B,C,07/01/2022,21/12/2031,1
35,B,C,07/01/2022,16/12/2031,1
44,B,C,06/01/2022,20/12/2031,1
32,B,C,07/01/2022,10/12/2031,1
33,B,C,07/01/2022,21/12/2031,1
33,B,C,07/01/2022,20/12/2031,1
52,B,C,07/01/2022,21/12/2031,1
48,B,C,06/01/2022,20/12/2031,1
63,B,C,06/01/2022,20/12/2024,1
36,B,C,06/01/2022,21/12/2031,1
34,D,C,25/01/2022,15/10/2031,0
72,D,C,26/01/2022,20/01/2027,0
30,D,C,25/01/2022,31/07/2031,0
31,D,C,25/01/2022,26/11/2031,0
50,D,C,18/01/2022,05/01/2032,0
54,D,C,18/01/2022,08/01/2027,0
51,E,C,18/01/2022,08/01/2032,0
39,D,C,18/01/2022,10/01/2032,0
55,D,C,17/01/2022,30/12/2026,0
58,D,C,18/01/2022,05/01/2027,0
62,D,C,21/01/2022,12/01/2027,0
34,D,C,17/01/2022,30/12/2031,0
29,D,C,25/01/2022,27/12/2031,0
53,D,C,26/01/2022,10/01/2027,0
50,D,C,17/12/2021,09/12/2031,0
59,AB,C,17/12/2021,08/12/2026,0
41,D,C,18/12/2021,13/09/2031,0
29,B,C,18/12/2021,15/10/2031,0
51,D,C,17/12/2021,08/12/2031,0
59,C,C,18/12/2021,18/10/2026,0
49,AB,C,17/12/2021,13/12/2031,0
39,AB,C,17/12/2021,10/12/2031,0
36,AD,C,18/12/2021,28/10/2031,0
63,D,C,17/12/2021,10/12/2026,0
26,AB,C,17/12/2021,06/12/2031,0
48,D,C,17/12/2021,09/12/2031,0
66,D,C,25/01/2022,18/01/2027,0
44,D,C,17/12/2021,08/12/2031,0
52,AD,C,17/12/2021,13/12/2031,0
31,D,C,26/01/2022,20/12/2031,0
45,D,C,26/01/2022,22/12/2026,0
42,D,C,26/01/2022,02/10/2031,0
32,D,C,18/01/2022,05/01/2032,0
43,B,C,24/12/2021,13/12/2031,0
55,D,C,26/01/2022,11/01/2027,0
59,D,C,26/01/2022,11/01/2027,0
52,D,C,26/01/2022,12/01/2032,0
48,D,C,26/01/2022,20/12/2031,0
42,D,C,26/01/2022,24/11/2031,0
44,D,C,26/01/2022,27/12/2031,0
32,D,C,25/01/2022,05/11/2031,0
48,D,C,27/01/2022,12/01/2032,0
43,D,C,27/01/2022,15/01/2026,0
44,E,C,27/01/2022,10/01/2032,0
55,D,C,26/01/2022,26/11/2026,0
46,D,C,27/01/2022,13/01/2032,0
48,D,C,27/01/2022,04/01/2032,0
69,D,C,27/01/2022,10/01/2027,0
32,D,C,27/01/2022,01/12/2031,0
44,E,C,27/01/2022,21/10/2031,0
40,D,C,28/01/2022,28/12/2031,0
41,E,C,27/01/2022,28/12/2031,0
51,D,C,27/01/2022,17/12/2031,0
47,D,C,27/01/2022,30/12/2031,0
24,D,C,27/01/2022,15/10/2031,0
40,D,C,28/01/2022,16/10/2031,0
48,D,C,26/01/2022,26/01/2032,0
58,D,C,26/01/2022,23/12/2026,0
58,D,C,26/01/2022,17/12/2026,0
71,D,C,26/01/2022,23/12/2026,0
46,D,C,26/01/2022,04/01/2032,0
46,D,C,25/01/2022,19/01/2032,0
48,D,C,26/01/2022,20/12/2031,0
50,E,C,26/01/2022,12/01/2032,0
53,D,C,26/01/2022,05/01/2027,0
47,D,C,25/01/2022,13/01/2032,0
46,D,C,25/01/2022,18/01/2032,0
44,B,C,24/12/2021,08/12/2031,0
49,D,C,25/01/2022,17/01/2032,0
37,B,C,24/12/2021,01/09/2025,0
57,D,C,25/01/2022,14/01/2027,0
40,D,C,25/01/2022,13/01/2032,0
64,D,C,25/01/2022,30/09/2026,0
29,B,C,30/12/2021,23/10/2024,0
27,B,C,30/12/2021,03/12/2024,0
54,D,C,29/12/2021,05/05/2026,0
58,D,C,30/12/2021,19/12/2024,0
66,D,C,29/12/2021,02/01/2022,0
56,AE,C,29/12/2021,21/12/2022,0
25,D,C,04/01/2022,13/10/2031,0
45,AB,P,23/12/2021,23/12/2022,0
49,AB,C,28/12/2021,16/12/2031,0
31,AB,C,28/12/2021,16/12/2031,0
57,D,C,28/12/2021,07/12/2026,0
56,A,C,28/12/2021,18/12/2026,0
57,B,C,27/12/2021,09/12/2026,0
30,D,C,28/12/2021,20/12/2031,0
53,D,C,28/12/2021,21/12/2026,0
40,AD,C,27/12/2021,01/07/2031,0
52,AD,C,27/12/2021,16/09/2031,0
38,D,C,28/12/2021,21/12/2031,0
42,D,C,28/12/2021,11/12/2031,0
56,AD,C,28/12/2021,20/12/2026,0
48,D,C,28/12/2021,17/12/2031,0
41,AE,C,28/12/2021,20/12/2031,0
46,D,C,28/12/2021,16/12/2031,0
49,D,C,27/12/2021,13/10/2031,0
39,D,C,28/12/2021,17/12/2031,0
59,AD,C,28/12/2021,17/12/2026,0
49,E,C,28/12/2021,17/12/2031,0
37,AB,C,28/12/2021,20/12/2031,0
55,AB,C,28/12/2021,20/12/2026,0
49,AE,C,28/12/2021,21/12/2031,0
56,D,C,28/12/2021,01/12/2026,0
45,AB,C,28/12/2021,22/12/2031,0
47,D,C,12/01/2022,27/08/2031,0
47,D,C,17/01/2022,02/12/2031,0
55,D,C,17/01/2022,04/01/2027,0
32,D,C,17/01/2022,02/12/2031,0
43,D,C,26/01/2022,07/01/2032,0
50,D,C,26/01/2022,11/01/2027,0
58,E,C,01/02/2022,22/01/2027,0
52,D,C,01/02/2022,20/01/2027,0
59,D,C,01/02/2022,18/01/2027,0
42,E,C,01/02/2022,10/12/2031,0
67,D,C,27/01/2022,17/08/2025,0
57,D,C,18/12/2021,26/10/2026,0
53,AD,C,17/12/2021,10/12/2031,0
55,D,C,01/02/2022,06/08/2022,0
47,D,C,01/02/2022,26/10/2031,0
36,D,C,01/02/2022,13/12/2031,0
61,D,C,01/02/2022,20/12/2026,0
52,E,C,01/02/2022,12/11/2024,0
48,D,C,01/02/2022,10/12/2031,0
36,D,C,01/02/2022,20/12/2031,0
50,D,C,01/02/2022,11/01/2032,0
47,D,C,01/02/2022,12/01/2032,0
59,D,C,01/02/2022,02/08/2022,0
-22,D,C,01/02/2022,16/12/2024,0
31,D,C,01/02/2022,17/12/2031,0
52,D,C,01/02/2022,11/01/2032,0
59,D,C,01/02/2022,15/12/2026,0
44,D,C,31/01/2022,15/12/2031,0
63,D,C,01/02/2022,09/03/2025,0
58,C,C,31/01/2022,08/01/2027,0
52,D,C,31/01/2022,06/01/2032,0
56,D,C,31/01/2022,05/01/2027,0
67,D,C,31/01/2022,03/01/2027,0
58,C,C,31/01/2022,06/01/2027,0
54,D,C,18/01/2022,15/04/2024,0
71,D,C,31/01/2022,04/01/2027,0
53,D,C,31/01/2022,04/01/2027,0
47,D,C,31/01/2022,04/01/2032,0
59,D,C,01/02/2022,21/12/2026,0
55,D,C,01/02/2022,13/12/2026,0
46,D,C,01/02/2022,20/12/2031,0
52,D,C,01/02/2022,20/12/2031,0
57,E,C,01/02/2022,16/12/2026,0
49,D,C,02/02/2022,19/11/2031,0
59,D,C,01/02/2022,24/01/2027,0
-25,D,C,02/02/2022,05/01/2023,0
55,D,C,01/02/2022,04/01/2027,0
60,D,C,01/02/2022,13/01/2027,0
56,D,C,01/02/2022,13/12/2026,0
44,D,C,01/02/2022,09/12/2031,0
60,E,C,02/02/2022,10/01/2027,0
50,E,C,01/02/2022,08/12/2031,0
42,D,C,01/02/2022,07/01/2032,0
42,D,C,01/02/2022,08/12/2031,0
54,D,C,31/01/2022,24/11/2026,0
49,D,C,01/02/2022,09/12/2031,0
50,D,C,01/02/2022,20/12/2031,0
33,D,C,31/01/2022,22/10/2031,0
55,E,C,02/02/2022,17/09/2026,0
51,D,C,02/02/2022,30/12/2031,0
60,E,C,02/02/2022,05/01/2027,0
54,D,C,02/02/2022,08/01/2027,0
39,B,C,09/12/2021,17/11/2031,0
57,D,C,02/02/2022,07/12/2026,0
52,D,C,01/02/2022,02/12/2022,0
47,B,C,09/12/2021,18/11/2031,0
36,B,C,09/12/2021,08/08/2024,0
50,D,C,14/01/2022,03/01/2032,0
58,D,C,13/01/2022,05/01/2027,0
36,AB,C,25/11/2021,26/10/2031,0
31,AB,C,25/11/2021,27/10/2031,0
35,AB,C,25/11/2021,26/10/2031,0
46,AD,C,25/11/2021,05/10/2031,0
33,AB,C,25/11/2021,25/10/2031,0
34,AD,C,25/11/2021,21/10/2031,0
43,AD,C,25/11/2021,03/11/2031,0
27,AB,C,25/11/2021,27/10/2031,0
39,AD,C,25/11/2021,26/10/2031,0
51,D,C,07/01/2022,30/12/2031,0
58,D,C,10/01/2022,03/01/2027,0
46,AB,C,25/11/2021,08/11/2031,0
35,AB,C,25/11/2021,23/10/2031,0
44,AB,C,25/11/2021,14/10/2031,0
35,AB,C,25/11/2021,05/11/2031,0
29,AB,C,25/11/2021,26/10/2031,0
26,AB,C,25/11/2021,26/10/2031,0
27,AB,C,25/11/2021,26/10/2031,0
34,AD,C,25/11/2021,15/10/2031,0
36,AD,C,25/11/2021,30/10/2031,0
58,C,C,21/01/2022,17/01/2027,0
59,D,C,14/01/2022,11/01/2027,0
45,E,C,05/01/2022,18/10/2031,0
28,AB,C,25/11/2021,27/10/2031,0
32,AB,C,25/11/2021,22/10/2031,0
57,D,C,25/11/2021,06/10/2026,0
41,AD,C,25/11/2021,28/10/2031,0
64,D,C,25/11/2021,20/10/2026,0
52,D,C,25/11/2021,29/10/2031,0
63,D,C,24/01/2022,13/01/2027,0
40,D,C,25/11/2021,28/10/2031,0
35,AD,C,25/11/2021,03/11/2031,0
26,AB,C,25/11/2021,19/10/2031,0
43,E,C,25/11/2021,08/10/2031,0
43,D,C,25/11/2021,25/10/2031,0
38,AB,C,25/11/2021,20/10/2031,0
53,E,C,24/01/2022,17/01/2027,0
59,D,C,11/01/2022,05/01/2027,0
51,D,C,10/01/2022,29/12/2031,0
51,D,C,10/01/2022,04/01/2032,0
65,D,C,14/01/2022,07/01/2027,0
45,D,C,21/01/2022,13/01/2032,0
54,C,C,17/01/2022,10/12/2026,0
35,B,C,31/12/2021,18/11/2024,0
34,AB,C,25/11/2021,22/10/2031,0
28,AB,C,25/11/2021,28/10/2031,0
33,AB,C,25/11/2021,08/11/2031,0
36,AB,C,25/11/2021,29/10/2031,0
36,AD,C,25/11/2021,19/10/2031,0
49,E,C,25/11/2021,06/11/2031,0
46,AD,C,25/11/2021,22/10/2031,0
37,AB,C,25/11/2021,26/10/2031,0
27,AB,C,25/11/2021,26/10/2031,0
46,B,C,25/11/2021,22/10/2031,0
36,AB,C,25/11/2021,26/10/2031,0
47,AB,C,25/11/2021,05/11/2031,0
50,AD,C,25/11/2021,28/10/2031,0
42,AD,C,25/11/2021,01/11/2031,0
37,AB,C,25/11/2021,05/11/2031,0
26,AB,C,25/11/2021,05/11/2031,0
47,D,C,14/01/2022,12/01/2032,0
47,AB,C,25/11/2021,09/11/2031,0
34,AD,C,25/11/2021,26/10/2031,0
34,AD,C,25/11/2021,06/10/2031,0
39,AD,C,25/11/2021,22/10/2031,0
42,AB,C,25/11/2021,28/10/2031,0
44,AB,C,25/11/2021,08/10/2031,0
32,AB,C,25/11/2021,30/10/2031,0
29,AB,C,25/11/2021,27/10/2031,0
52,E,C,25/11/2021,23/10/2031,0
40,AB,C,25/11/2021,26/10/2031,0
46,AE,C,25/11/2021,18/10/2031,0
42,AE,C,25/11/2021,18/10/2031,0
31,AB,C,25/11/2021,29/10/2031,0
49,D,C,07/01/2022,28/12/2031,0
54,D,C,14/01/2022,12/01/2027,0
52,AE,C,25/11/2021,14/10/2031,0
45,AB,C,25/11/2021,26/10/2031,0
34,AD,C,25/11/2021,20/09/2031,0
31,AB,C,25/11/2021,05/11/2031,0
42,AD,C,25/11/2021,28/10/2031,0
37,AD,C,25/11/2021,27/10/2031,0
38,AB,C,25/11/2021,28/10/2031,0
53,AD,C,25/11/2021,05/11/2031,0
26,AB,C,25/11/2021,03/11/2031,0
39,AB,C,25/11/2021,29/10/2031,0
39,AB,C,25/11/2021,26/10/2031,0
41,D,C,02/02/2022,03/11/2031,0
37,D,C,25/11/2021,27/10/2031,0
35,AE,C,25/11/2021,06/11/2031,0
57,D,C,14/01/2022,04/01/2027,0
49,D,C,14/01/2022,04/01/2032,0
70,D,C,03/02/2022,30/12/2026,0
63,D,C,03/02/2022,03/01/2027,0
36,D,C,03/02/2022,06/01/2032,0
39,D,C,03/02/2022,28/12/2031,0
45,D,C,03/02/2022,23/12/2031,0
47,E,C,27/01/2022,06/01/2032,0
52,D,C,27/01/2022,11/01/2032,0
55,D,C,03/02/2022,30/12/2026,0
50,D,C,01/02/2022,09/11/2031,0
45,D,C,27/01/2022,10/01/2032,0
56,D,C,27/01/2022,19/01/2027,0
68,D,C,21/01/2022,19/02/2024,0
58,D,C,03/02/2022,13/01/2027,0
37,D,C,03/02/2022,17/01/2032,0
47,D,C,03/02/2022,11/01/2032,0
68,D,C,27/01/2022,17/01/2027,0
38,D,C,02/02/2022,12/07/2024,0
53,E,C,03/02/2022,23/12/2026,0
42,D,C,03/02/2022,29/12/2031,0
69,D,C,27/01/2022,17/01/2027,0
51,D,C,27/01/2022,27/12/2031,0
46,D,C,27/01/2022,14/01/2032,0
45,E,C,27/01/2022,14/01/2032,0
-21,D,C,27/01/2022,11/01/2025,0
63,D,C,27/01/2022,29/12/2026,0
45,D,C,27/01/2022,06/01/2032,0
61,C,C,27/01/2022,27/12/2026,0
54,E,C,03/02/2022,23/12/2026,0
43,D,C,03/02/2022,29/12/2031,0
63,C,C,03/02/2022,10/01/2027,0
67,E,C,03/02/2022,27/12/2026,0
58,D,C,03/02/2022,21/12/2026,0
46,D,C,02/02/2022,25/10/2031,0
25,D,C,02/02/2022,04/12/2031,0
29,D,C,03/02/2022,20/12/2031,0
45,D,C,03/02/2022,21/12/2031,0
50,D,C,02/02/2022,29/10/2031,0
44,D,C,02/02/2022,14/12/2031,0
54,D,C,03/02/2022,26/01/2027,0
51,D,C,03/02/2022,17/12/2031,0
32,D,C,25/01/2022,17/01/2032,0
53,AD,C,28/12/2021,18/12/2026,0
50,D,C,28/12/2021,16/12/2031,0
25,D,C,26/01/2022,18/10/2031,0
66,D,C,03/02/2022,03/12/2026,0
47,D,C,03/02/2022,27/12/2031,0
56,D,C,03/02/2022,09/12/2026,0
70,D,C,03/02/2022,28/12/2026,0
58,D,C,03/02/2022,21/12/2026,0
